"","censusTract","Year","City","Community","Detailed_Name","SPA","SD","CD","SSD","AD","DemogSurveySample","YouthCountSample","totStreetSingAdult","totStreetFamHH","totStreetFamMemb","totCars","totVans","totCampers","totTents","totEncamp","totCarPeople","totVanPeople","totCamperPeople","totTentPeople","totEncampPeople","totYouthIndiv","totYouthUnaccKid","totYouthFamHH","totYouthFamMemb","totEsAdultSingAdult","totESAdultFamHH","totEsAdultFamMemb","totESYouthSingYouth","totESYouthFamHH","totEsYouthFamMemb","totEsYouthUnaccYouth","totThAdultSingAdult","totTHAdultFamHH","totThAdultFamMemb","totTHYouthSingYouth","totTHYouthFamHH","totThYouthFamMemb","totThYouthUnaccYouth","totShAdultSingAdult","totSHAdultFamHH","totShAdultFamMemb","totSHYouthSingYouth","totSHYouthFamHH","totShYouthFamMemb","totShYouthUnaccYouth","totUnsheltPeople","totESPeople","totTHPeople","totSHPeople","totSheltPeople","totPeople"
"1298",553701,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"No","No",4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"1299",553702,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"No","No",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1300",553801,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"No","No",1,0,0,3,1,1,0,1,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"1301",553802,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302",553901,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1303",553902,2016,"Paramount","Paramount","Paramount",6,4,0,33,63,"Yes","No",1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"1304",500402,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1305",500403,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,57,"No","No",1,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"1306",500404,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,57,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"1307",500500,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,57,"Yes","No",1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"1308",500600,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","Yes",6,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
"1309",500700,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"1310",500800,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1311",500900,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",0,0,0,2,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"1312",502401,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",3,0,0,2,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"1313",502402,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"Yes","No",1,0,0,0,0,2,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"1314",502500,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",9,0,0,2,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
"1315",502601,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1316",502602,2016,"Pico Rivera","Pico Rivera","Pico Rivera",7,1,0,32,58,"No","No",3,0,0,1,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"1317",209810,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,24,53,"No","No",3,0,0,1,1,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"1318",209820,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,24,53,"No","No",13,0,0,2,2,3,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
"1319",210010,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,24,53,"Yes","No",7,0,0,11,3,1,4,2,17,5,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
"1320",213310,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",1,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1321",213320,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",11,0,0,5,0,0,0,2,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,22,0,7,0,7,29
"1322",213402,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",7,0,0,0,2,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
"1323",221110,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1324",221120,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1325",221220,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",6,0,0,0,0,1,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"1326",221602,2016,"Los Angeles","Pico Union","Pico Union NC",4,2,1,24,53,"No","No",2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1327",224200,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,30,53,"No","No",20,0,0,2,4,2,0,10,3,7,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
"1328",224310,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,30,53,"No","No",1,0,0,0,2,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1329",224320,2016,"Los Angeles","Pico Union","Pico Union NC",4,1,1,30,53,"Yes","Yes",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"1330",401703,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"1331",401704,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",2,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1332",402101,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,24,75,7,2,4,0,0,0,0,0,0,0,0,0,0,130,0,130,130
"1333",402102,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",13,0,0,1,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
"1334",402200,2016,"Pomona","Pomona","Pomona",3,1,0,9,18,"Yes","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,12,16
"1335",402301,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",10,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12
"1336",402303,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1337",402304,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"1338",402402,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",13,0,0,2,0,1,1,0,3,0,2,2,0,0,0,0,0,0,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,45,0,0,45,65
"1339",402403,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340",402404,2016,"Unincorporated Pomona","Pomona","Unincorporated Pomona",3,5,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1341",402405,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342",402406,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"1343",402501,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",30,0,0,1,1,1,0,3,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41
"1344",402502,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",8,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
"1345",402600,2016,"Pomona","Pomona","Pomona",3,1,0,9,18,"No","No",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
"1346",402702,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"1347",402703,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","Yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1348",402705,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349",402706,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1350",402801,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",28,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,32
"1351",402803,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",6,0,0,0,1,2,0,2,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
"1352",402804,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"1353",402902,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,11
"1354",402903,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1355",402904,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1356",403000,2016,"Pomona","Pomona","Pomona",3,1,0,9,18,"No","No",4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
"1357",403200,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358",403317,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1359",403318,2016,"Pomona","Pomona","Pomona",3,1,0,20,52,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1360",408800,2016,"Pomona","Pomona","Pomona",3,1,0,9,18,"Yes","Yes",65,1,3,7,5,5,12,19,11,9,10,19,31,0,0,0,0,125,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,131,0,0,131,279
"1361",108101,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,27,38,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362",108102,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,27,38,"Yes","No",0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
"1363",108103,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,18,38,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364",108104,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,27,38,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1365",108201,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,27,38,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366",108202,2016,"Los Angeles","Porter Ranch","Porter Ranch NC",2,5,12,27,38,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367",195802,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,"No","No",25,0,0,0,1,3,25,11,0,2,6,39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,90
"1368",208610,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,"No","No",8,0,0,1,2,5,0,1,2,3,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,55,0,0,0,0,0,0,0,0,25,0,60,0,60,85
"1369",208620,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,1,13,24,51,"No","No",1,0,0,0,0,1,0,10,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,19,0,8,0,8,27
"1370",208710,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,2,1,24,53,"No","No",3,0,0,1,0,0,1,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"1371",211120,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,2,13,24,53,"Yes","Yes",7,0,0,0,0,0,7,3,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
"1372",211121,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,2,13,24,53,"Yes","No",2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
"1373",211122,2016,"Los Angeles","Rampart Village","Rampart Village NC",4,2,13,24,53,"No","No",10,0,0,3,7,0,2,3,5,12,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35
"1374",670405,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375",670407,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376",670411,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1377",670413,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1378",670416,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379",670602,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380",670701,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1381",670702,2016,"Rancho Palos Verdes","Rancho Palos Verdes","Rancho Palos Verdes",8,4,0,26,66,"No","Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1382",620501,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"Yes","No",22,0,0,5,0,4,9,33,8,0,8,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,105
"1383",620521,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1384",620522,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385",620601,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","Yes",6,0,0,1,1,4,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18
"1386",620602,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"1387",620701,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","Yes",1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
"1388",620702,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1389",621201,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
"1390",621204,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"Yes","Yes",38,0,0,0,1,5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50
"1391",621301,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1392",621324,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
"1393",621326,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",4,0,0,0,4,3,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
"1394",621400,2016,"Redondo Beach","Redondo Beach","Redondo Beach",8,4,0,26,66,"No","No",2,0,0,1,1,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
"1395",131010,2016,"Los Angeles","Reseda","Reseda NC",2,3,12,27,45,"No","No",8,0,0,0,0,2,0,5,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
"1396",131020,2016,"Los Angeles","Reseda","Reseda NC",2,3,3,27,45,"Yes","No",6,0,0,0,3,3,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
